service_level,total_cost,scri_viol,VaR95,TVaR95,scenario,method,seed,episode,c_h,c_b,c_o,c_disruption,lambda_scri,scri_threshold,scri_mode
0.11917659804983749,5220.0,1,1326.4,1341.0,S1,qlearning,1,544,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10851135978297728,5580.0,2,1370.4,1372.0,S1,qlearning,1,545,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11316872427983539,5474.0,0,1604.6,1619.0,S1,qlearning,1,546,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12789491876944348,5403.0,1,1478.0,1512.0,S1,qlearning,1,547,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12868908716540836,5455.0,1,1480.4,1504.0,S1,qlearning,1,548,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14087301587301587,4692.0,2,1331.8,1353.0,S1,qlearning,1,549,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10534351145038168,6197.0,1,1574.2,1612.0,S1,qlearning,1,550,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12076353720296065,4791.0,0,1369.3999999999999,1401.0,S1,qlearning,1,551,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10051169590643275,5154.6,0,1402.4,1416.0,S1,qlearning,1,552,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10972813625941696,5748.0,0,1524.0,1545.0,S1,qlearning,1,553,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1275797373358349,4982.0,0,1323.0,1352.0,S1,qlearning,1,554,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1094765651727677,5508.0,0,1485.0,1521.0,S1,qlearning,1,555,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13320825515947468,4962.0,2,1317.4,1320.0,S1,qlearning,1,556,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11888352860096485,5481.0,2,1405.2,1416.0,S1,qlearning,1,557,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12441399206635413,5203.0,2,1495.6,1528.0,S1,qlearning,1,558,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14144271570014144,5213.0,0,1329.2,1335.0,S1,qlearning,1,559,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09967320261437909,5827.0,3,1575.2,1587.0,S1,qlearning,1,560,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11371841155234658,5262.0,3,1426.6,1452.0,S1,qlearning,1,561,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1075058639562158,4833.0,0,1195.6,1203.0,S1,qlearning,1,562,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09767092411720511,5076.0,3,1534.8,1581.0,S1,qlearning,1,563,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11693700490380989,4981.0,2,1527.6,1564.0,S1,qlearning,1,564,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10601915184678523,5555.0,3,1555.8,1641.0,S1,qlearning,1,565,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11090573012939002,5127.0,3,1427.6,1442.0,S1,qlearning,1,566,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09719934102141681,5792.0,3,1584.3999999999999,1621.0,S1,qlearning,1,567,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12289068231841525,5144.0,3,1282.2,1286.0,S1,qlearning,1,568,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1432469304229195,5476.0,4,1671.3999999999999,1773.0,S1,qlearning,1,569,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1079136690647482,5490.0,0,1451.6,1499.0,S1,qlearning,1,570,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12354651162790697,5126.0,0,1346.0,1346.0,S1,qlearning,1,571,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13027082619129243,5441.0,1,1481.8,1513.0,S1,qlearning,1,572,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11264290517821117,5580.0,0,1676.6,1710.0,S1,qlearning,1,573,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12275558812751924,5110.0,0,1466.1999999999998,1538.0,S1,qlearning,1,574,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11774744027303755,5492.0,0,1485.2,1489.0,S1,qlearning,1,575,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09671848013816926,5482.0,0,1596.3999999999999,1630.0,S1,qlearning,1,576,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.156567710451403,4525.0,1,1194.0,1203.0,S1,qlearning,1,577,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10475557033588294,5676.0,0,1509.2,1540.0,S1,qlearning,1,578,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11042097998619738,5493.0,2,1750.0,1859.0,S1,qlearning,1,579,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1284796573875803,5236.1,1,1446.6,1488.0,S1,qlearning,1,580,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12263099219620958,5089.0,4,1364.0,1369.0,S1,qlearning,1,581,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10798765855330819,5481.0,0,1436.8,1461.0,S1,qlearning,1,582,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12,5647.0,3,1544.8,1562.0,S1,qlearning,1,583,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12033045977011494,5205.0,0,1517.3999999999999,1596.0,S1,qlearning,1,584,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13726207906295754,5111.0,3,1612.8,1648.0,S1,qlearning,1,585,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1039919490103992,5709.0,4,1694.0,1741.0,S1,qlearning,1,586,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11413843888070692,5149.0,3,1424.6,1446.0,S1,qlearning,1,587,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12845849802371542,4707.7,0,1088.6,1091.0,S1,qlearning,1,588,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11459129106187929,4933.0,0,1340.8,1357.0,S1,qlearning,1,589,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11573165947430365,4795.0,1,1337.8,1359.0,S1,qlearning,1,590,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12001477104874446,5118.0,4,1303.8,1315.0,S1,qlearning,1,591,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11363636363636363,4947.0,0,1310.8,1316.0,S1,qlearning,1,592,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10372771474878444,5837.0,1,1490.2,1491.0,S1,qlearning,1,593,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10955152345087299,5604.0,8,1602.6,1620.0,S1,qlearning,1,594,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10200612036722204,5564.0,0,1761.3999999999999,1836.0,S1,qlearning,1,595,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11052631578947368,5427.0,4,1492.2,1556.0,S1,qlearning,1,596,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14721532458318554,5181.2,0,1318.3600000000001,1343.2,S1,qlearning,1,597,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14163756305781916,4751.0,0,1491.1999999999998,1572.0,S1,qlearning,1,598,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11041009463722397,5363.0,0,1344.0,1359.0,S1,qlearning,1,599,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12037037037037036,5047.0,0,1315.0,1343.0,S1,qlearning,1,600,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12417539774932092,4846.0,2,1346.3999999999999,1386.0,S1,qlearning,1,601,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1,5587.0,6,1476.6,1491.0,S1,qlearning,1,602,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12280058651026393,5118.0,0,1449.3999999999999,1495.0,S1,qlearning,1,603,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11126326600479287,5530.0,3,1584.0,1590.0,S1,qlearning,1,604,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09631922944616443,5516.0,1,1462.6,1469.0,S1,qlearning,1,605,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14011208967173738,4644.5,1,1251.5,1271.0,S1,qlearning,1,606,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11969532100108814,5166.0,0,1356.4,1364.0,S1,qlearning,1,607,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11867364746945899,5502.0,7,1403.6,1438.0,S1,qlearning,1,608,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1308698999230177,4843.0,1,1225.4,1235.0,S1,qlearning,1,609,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11023079572855667,5453.0,0,1488.4,1493.0,S1,qlearning,1,610,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12044046799724707,5514.0,3,1668.0,1721.0,S1,qlearning,1,611,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11984659635666348,5860.0,0,1545.8,1565.0,S1,qlearning,1,612,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12124502352515382,5213.0,3,1613.3999999999999,1710.0,S1,qlearning,1,613,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09907755380936112,5541.0,0,1501.8,1516.0,S1,qlearning,1,614,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12203166226912929,5651.0,0,1618.6,1653.0,S1,qlearning,1,615,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11065006915629322,5451.0,2,1572.4,1589.0,S1,qlearning,1,616,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10427712972781902,5375.0,3,1362.2,1371.0,S1,qlearning,1,617,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12005410889414947,5541.0,0,1570.0,1597.0,S1,qlearning,1,618,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11001517450682853,4975.3,1,1286.2,1295.0,S1,qlearning,1,619,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12696041822255413,4998.0,0,1345.3999999999999,1380.0,S1,qlearning,1,620,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12691377921031427,4626.0,0,1350.6,1406.0,S1,qlearning,1,621,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09345794392523364,4898.0,0,1259.4,1272.0,S1,qlearning,1,622,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11924478304074197,5725.0,3,1611.8,1674.0,S1,qlearning,1,623,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1306532663316583,5567.0,1,1465.6,1483.0,S1,qlearning,1,624,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11314655172413793,5235.0,0,1543.0,1635.0,S1,qlearning,1,625,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13426423200859292,5258.0,4,1340.6,1379.0,S1,qlearning,1,626,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.114603798297315,5745.0,0,1546.4,1570.0,S1,qlearning,1,627,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1102336294833827,5720.0,0,1563.8,1599.0,S1,qlearning,1,628,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13333333333333333,5057.0,4,1449.2,1515.0,S1,qlearning,1,629,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09844395046046364,5960.0,0,1577.4,1603.0,S1,qlearning,1,630,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14527845036319612,5329.0,0,1341.2,1363.0,S1,qlearning,1,631,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10120068610634649,5507.0,1,1482.6,1512.0,S1,qlearning,1,632,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14087152516904583,4951.0,2,1262.4,1265.0,S1,qlearning,1,633,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09384775808133472,5441.0,0,1397.6,1398.0,S1,qlearning,1,634,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12710207274149393,4757.2,0,1285.3999999999999,1321.0,S1,qlearning,1,635,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12623490669593854,5128.0,3,1454.6,1463.0,S1,qlearning,1,636,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1367419738406659,4678.0,0,1211.6,1216.0,S1,qlearning,1,637,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10480054090601758,5578.0,1,1468.4,1480.0,S1,qlearning,1,638,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13061851709565886,4825.0,0,1284.0,1302.0,S1,qlearning,1,639,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10697159719660641,5209.0,5,1418.4,1426.0,S1,qlearning,1,640,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12768130745658834,5466.0,0,1413.2,1432.0,S1,qlearning,1,641,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12722202858138723,5405.0,4,1398.2,1430.0,S1,qlearning,1,642,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09557344064386318,5646.0,0,1580.8,1624.0,S1,qlearning,1,643,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11496113989637306,5863.0,4,1402.0,1413.0,S1,qlearning,1,644,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09950248756218906,5390.0,5,1634.6,1673.0,S1,qlearning,1,645,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10856632956573468,6431.0,7,1706.4,1711.0,S1,qlearning,1,646,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11812411847672778,5334.0,0,1315.2,1320.0,S1,qlearning,1,647,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.131852879944483,5351.0,0,1337.8,1339.0,S1,qlearning,1,648,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11090909090909092,5157.0,0,1367.2,1381.0,S1,qlearning,1,649,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1373534338358459,5592.0,3,1447.0,1474.0,S1,qlearning,1,650,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12701682114658427,5473.0,3,1476.8,1510.0,S1,qlearning,1,651,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.08251404494382023,5518.0,5,1496.8,1504.0,S1,qlearning,1,652,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11619047619047619,5032.0,8,1328.0,1334.0,S1,qlearning,1,653,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12448132780082988,5401.0,0,1361.4,1363.0,S1,qlearning,1,654,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11083743842364532,5326.0,0,1420.0,1432.0,S1,qlearning,1,655,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13942140118508192,5340.0,2,1532.8,1555.0,S1,qlearning,1,656,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14359792580773834,4616.0,0,1198.8,1214.0,S1,qlearning,1,657,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1355479190530737,4845.0,0,1282.6,1302.0,S1,qlearning,1,658,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1431678144255165,5105.0,1,1450.0,1476.0,S1,qlearning,1,659,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12212905577834487,5153.0,1,1439.4,1449.0,S1,qlearning,1,660,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14495631453534552,4653.0,1,1287.8,1306.0,S1,qlearning,1,661,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12102351313969571,5431.0,1,1355.6,1359.0,S1,qlearning,1,662,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10671798460461862,5393.0,0,1715.8,1760.0,S1,qlearning,1,663,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12283236994219653,5168.0,0,1485.6,1525.0,S1,qlearning,1,664,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1179736294240111,5396.0,0,1394.6,1401.0,S1,qlearning,1,665,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13565891472868216,4838.9,1,1366.4,1374.0,S1,qlearning,1,666,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12010981468771448,5455.0,0,1553.2,1602.0,S1,qlearning,1,667,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13969521044992744,5084.0,0,1239.8,1242.0,S1,qlearning,1,668,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1013856032443393,5615.0,0,1650.6,1676.0,S1,qlearning,1,669,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13007284079084286,5368.0,0,1491.4,1506.0,S1,qlearning,1,670,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1281112737920937,5106.0,1,1300.8,1322.0,S1,qlearning,1,671,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10825688073394496,5137.0,1,1548.6,1624.0,S1,qlearning,1,672,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12594458438287154,5225.5,3,1442.8,1464.0,S1,qlearning,1,673,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1,5627.0,3,1554.0,1619.0,S1,qlearning,1,674,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.08812615955473098,6205.0,4,1609.2,1623.0,S1,qlearning,1,675,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1132404181184669,5372.0,0,1431.6,1449.0,S1,qlearning,1,676,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11973314606741572,5358.4,0,1451.8,1463.0,S1,qlearning,1,677,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13487099296325253,4768.0,2,1282.2,1283.0,S1,qlearning,1,678,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1078894133513149,5604.0,1,1567.6,1573.0,S1,qlearning,1,679,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12195121951219512,4637.0,1,1301.8,1341.0,S1,qlearning,1,680,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11678832116788321,5207.0,3,1363.2,1368.0,S1,qlearning,1,681,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09971953879713306,6130.0,3,1644.0,1676.0,S1,qlearning,1,682,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1572565365668814,4820.0,0,1413.2,1445.0,S1,qlearning,1,683,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11789924973204716,5231.1,0,1302.8,1305.0,S1,qlearning,1,684,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1282051282051282,4936.0,0,1406.2,1428.0,S1,qlearning,1,685,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11371467953135768,5476.0,0,1425.0,1457.0,S1,qlearning,1,686,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12463343108504399,5108.0,1,1376.6,1388.0,S1,qlearning,1,687,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11728182131769575,5490.0,5,1681.0,1735.0,S1,qlearning,1,688,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12905748924520924,4751.0,0,1432.0,1529.0,S1,qlearning,1,689,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1383399209486166,5143.0,0,1418.6,1430.0,S1,qlearning,1,690,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10675533776688835,5436.0,2,1432.6,1452.0,S1,qlearning,1,691,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09602649006622517,5712.0,0,1560.4,1586.0,S1,qlearning,1,692,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12084592145015106,5565.0,0,1467.6,1495.0,S1,qlearning,1,693,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1411764705882353,4737.5,1,1502.2,1542.0,S1,qlearning,1,694,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10656583018219319,5475.0,0,1696.6,1819.0,S1,qlearning,1,695,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10258514567090685,4626.0,1,1165.4,1175.0,S1,qlearning,1,696,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12128325508607199,4789.0,2,1225.6,1229.0,S1,qlearning,1,697,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1298219584569733,5059.0,3,1308.8,1314.0,S1,qlearning,1,698,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11399125546533416,6001.0,0,1624.0,1661.0,S1,qlearning,1,699,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12235208181154127,5178.0,3,1359.8,1377.0,S1,qlearning,1,700,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11713520749665328,5645.3,3,1471.0,1498.0,S1,qlearning,1,701,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.08610086100861009,6206.4,0,1848.8,1906.0,S1,qlearning,1,702,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1167654234925061,5370.0,0,1520.3999999999999,1569.0,S1,qlearning,1,703,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12595837897042717,5155.0,2,1377.6,1381.0,S1,qlearning,1,704,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1282051282051282,5034.0,2,1293.8,1322.0,S1,qlearning,1,705,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1429618768328446,5098.0,4,1505.2,1514.0,S1,qlearning,1,706,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13591881116346502,5150.0,0,1357.6,1380.0,S1,qlearning,1,707,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12597889002383383,5491.0,0,1462.0,1507.0,S1,qlearning,1,708,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11490584104691988,5933.0,3,1732.6,1777.0,S1,qlearning,1,709,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10441226002020883,5645.0,1,1492.6,1497.0,S1,qlearning,1,710,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1076388888888889,5447.0,2,1544.6,1587.0,S1,qlearning,1,711,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1182170542635659,4827.0,1,1361.4,1388.0,S1,qlearning,1,712,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13701201201201202,4985.0,4,1360.6,1382.0,S1,qlearning,1,713,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12594893029675638,5409.8,1,1452.4,1458.0,S1,qlearning,1,714,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12830333205668326,4889.0,2,1484.0,1544.0,S1,qlearning,1,715,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13945704722945332,4970.0,0,1381.3999999999999,1431.0,S1,qlearning,1,716,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1026936026936027,5607.0,0,1461.2,1515.0,S1,qlearning,1,717,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12203626220362622,5368.0,1,1493.2,1496.0,S1,qlearning,1,718,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11560693641618497,5524.0,0,1507.8,1521.0,S1,qlearning,1,719,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13611615245009073,5117.0,0,1495.2,1514.0,S1,qlearning,1,720,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09560618388934093,4693.0,2,1157.0,1159.0,S1,qlearning,1,721,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13368983957219252,4923.0,2,1454.1999999999998,1538.0,S1,qlearning,1,722,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12486023108460678,5018.0,0,1357.2,1381.0,S1,qlearning,1,723,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09787377657779278,5633.0,1,1569.8,1572.0,S1,qlearning,1,724,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11468738438771735,5168.0,6,1400.0,1403.0,S1,qlearning,1,725,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13524108192865542,4730.4,0,1149.48,1154.0,S1,qlearning,1,726,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.15077271013946475,4903.0,2,1413.0,1488.0,S1,qlearning,1,727,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11753731343283583,5042.0,2,1338.6,1357.0,S1,qlearning,1,728,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09231285666330984,5710.0,4,1547.0,1571.0,S1,qlearning,1,729,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11219147344801796,5130.0,4,1326.2,1327.0,S1,qlearning,1,730,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09923916639100232,5733.0,1,1577.3999999999999,1617.0,S1,qlearning,1,731,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1288855193328279,4928.0,1,1368.3999999999999,1414.0,S1,qlearning,1,732,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1132485262178095,6093.0,1,1667.3999999999999,1696.0,S1,qlearning,1,733,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11606819006166122,5196.0,2,1303.8,1312.0,S1,qlearning,1,734,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.0979772439949431,6030.0,3,1506.4,1508.0,S1,qlearning,1,735,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1247364722417428,5434.0,7,1497.0,1499.0,S1,qlearning,1,736,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10832025117739404,6007.0,0,1735.6,1747.0,S1,qlearning,1,737,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11304062909567497,5776.0,1,1553.8,1572.0,S1,qlearning,1,738,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10836501901140684,4992.0,3,1471.8,1531.0,S1,qlearning,1,739,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11925640126271483,5329.0,0,1445.4,1459.0,S1,qlearning,1,740,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14009471191791634,4740.0,3,1323.0,1344.0,S1,qlearning,1,741,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.14097744360902256,4922.0,0,1422.2,1439.0,S1,qlearning,1,742,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.10891089108910891,5722.0,1,1704.3999999999999,1784.0,S1,qlearning,1,743,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.1340346114692908,5536.0,3,1516.0,1541.0,S1,qlearning,1,744,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09467040673211781,5496.0,3,1636.0,1660.0,S1,qlearning,1,745,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11771300448430494,5064.0,2,1429.0,1443.0,S1,qlearning,1,746,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11459802538787024,5374.0,1,1519.2,1556.0,S1,qlearning,1,747,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09562398703403566,5892.0,4,1672.0,1676.0,S1,qlearning,1,748,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.13133892739875958,5174.0,6,1458.0,1479.0,S1,qlearning,1,749,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.11537211569710758,5781.0,0,1504.6,1516.0,S1,qlearning,1,750,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.12723521320495185,5438.0,0,1382.2,1384.0,S1,qlearning,1,751,0.1,2.0,1.0,5.0,10.0,0.7,indicator
0.09858180560359737,5519.0,3,1419.0,1451.0,S1,qlearning,1,752,0.1,2.0,1.0,5.0,10.0,0.7,indicator
